source_file,item_id,base_case_id,dataset,approach,pipeline_model_id,true_language,question,generated_answer,llm_factual_accuracy_score,llm_grounding_score,llm_clarity_score,llm_usefulness_score,llm_language_correctness_score,llm_scope_handling_score,llm_overall_score,llm_judge_notes
qa_results_deepseek-ai_DeepSeek-R1-Distill-Qwen-7B.csv,NEW_017_EN,NEW_017,in_scope,retrieval_based,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,en,Why is my grid import high even though my heat pump used less this week?,"This week was warmer, so the heat pump needed less energy to keep the home comfortable. That is a normal pattern: less cold outside usually means less heating work inside. Tip: keep the thermostat steady and avoid leaving windows open for a long time while the heating is on.",0,0,3,0,2,2,3,Does not address the expected answer points for this in-scope row.
qa_results_deepseek-ai_DeepSeek-R1-Distill-Qwen-7B.csv,NEW_017_NL,NEW_017,in_scope,retrieval_based,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,nl,Waarom is mijn netafname hoog terwijl mijn warmtepomp deze week minder verbruikte?,"Deze week was het warmer, waardoor de warmtepomp minder energie nodig had om de woning comfortabel te houden. Dat is een normaal patroon: minder kou buiten betekent meestal minder werk voor de verwarming binnen. Tip: houd de thermostaat stabiel en laat ramen niet lang openstaan terwijl de verwarming aan staat.",1,2,3,1,2,2,6,"Partly relevant, but important expected points are missing or the answer is too generic."
qa_results_deepseek-ai_DeepSeek-R1-Distill-Qwen-7B.csv,NEW_004_EN,NEW_004,in_scope,retrieval_based,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,en,Why does my heat pump spike after I turn the thermostat back up in the morning?,"The heat pump may work harder when cooler fresh air comes in or when heat is lost from the home. This does not automatically mean something is broken. Does it happen when the ventilation is on a higher setting or when windows are open? If comfort is poor or the high use continues, contact the housing provider or installer responsible for the system.",0,0,3,0,2,2,3,Does not address the expected answer points for this in-scope row.
qa_results_deepseek-ai_DeepSeek-R1-Distill-Qwen-7B.csv,NEW_004_NL,NEW_004,in_scope,retrieval_based,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,nl,Waarom piekt mijn warmtepomp nadat ik de thermostaat 's ochtends weer hoger zet?,"Het patroon is het hoogst in de ochtend en avond. Dat past bij momenten waarop de woning vaak warmte of warm water nodig heeft, bijvoorbeeld rond douchen, afwassen of de thermostaat hoger zetten. Past dat bij uw routine op die momenten? Tip: een warmtepomp verbruikt meestal minder energie bij een constante temperatuur dan bij grote schommelingen.",1,2,3,1,2,2,6,"Partly relevant, but important expected points are missing or the answer is too generic."
qa_results_deepseek-ai_DeepSeek-R1-Distill-Qwen-7B.csv,EXISTING_013_EN,EXISTING_013,in_scope,retrieval_based,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,en,My energy bill is higher than expected this month,"This month you used [X] kWh, compared to [Y] kWh last month. Looking at your usage pattern, most of the extra consumption is happening in the [morning/afternoon/evening]. This could be due to colder weather, more people at home, or simply using certain appliances more often. Do you know what you are typically doing at that time?",2,2,2,2,2,2,7,Issue: unfilled placeholder.
qa_results_deepseek-ai_DeepSeek-R1-Distill-Qwen-7B.csv,EXISTING_013_NL,EXISTING_013,in_scope,retrieval_based,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,nl,Mijn energierekening is hoger dan verwacht deze maand.,"Deze maand heeft u [X] kWh verbruikt, vergeleken met [Y] kWh vorige maand. Als we naar uw verbruikspatroon kijken, is het grootste deel van het extra verbruik te zien in de [ochtend/middag/avond]. Dit kan komen door kouder weer, meer mensen thuis, of het vaker gebruiken van bepaalde apparaten. Weet u wat u op dat moment meestal doet?",2,2,2,2,2,2,7,Issue: unfilled placeholder.
qa_results_deepseek-ai_DeepSeek-R1-Distill-Qwen-7B.csv,EXISTING_005_EN,EXISTING_005,in_scope,retrieval_based,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,en,Why does my balanced ventilation system seem to run all the time?,"The heat pump may work harder when cooler fresh air comes in or when heat is lost from the home. This does not automatically mean something is broken. Does it happen when the ventilation is on a higher setting or when windows are open? If comfort is poor or the high use continues, contact the housing provider or installer responsible for the system.",1,1,3,1,2,2,6,Answer drifts to heat-pump/heating effects instead of explaining continuous ventilation.
qa_results_deepseek-ai_DeepSeek-R1-Distill-Qwen-7B.csv,EXISTING_005_NL,EXISTING_005,in_scope,retrieval_based,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,nl,Waarom lijkt mijn gebalanceerde ventilatiesysteem de hele tijd te draaien?,"Kleine terugkerende pieken kunnen normaal zijn bij apparaten die vanzelf aan en uit gaan, zoals een koelkast, vriezer of pomp. Als het patroon ongeveer hetzelfde blijft, is dat meestal minder zorgelijk dan een plots grote stijging. Tip: houd koelkast- en vriezerdeuren zo veel mogelijk dicht en zet ze niet kouder dan nodig.",1,0,3,1,2,2,5,"Partly relevant, but important expected points are missing or the answer is too generic."
qa_results_deepseek-ai_DeepSeek-R1-Distill-Qwen-7B.csv,NEW_022_EN,NEW_022,in_scope,retrieval_based,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,en,Why can I see solar production but not my grid consumption?,"The sunny hours and the hours you use electricity do not fully match. Your panels can make extra power around noon, while the home still needs grid electricity in the evening when the sun is low or gone. Do you use many appliances after dinner? Tip: move flexible use, such as the dishwasher or washing machine, to sunny hours when possible.",1,0,3,1,2,2,5,"Partly relevant, but important expected points are missing or the answer is too generic."
qa_results_deepseek-ai_DeepSeek-R1-Distill-Qwen-7B.csv,NEW_022_NL,NEW_022,in_scope,retrieval_based,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,nl,Waarom zie ik wel zonne-opwek maar geen netverbruik?,"Ik kan op basis van de beschikbare gegevens geen voldoende vergelijkbaar voorbeeld vinden. De situatie kan wel wijzen op een afwijkend energiepatroon, maar de exacte oorzaak is niet bevestigd. Controleer de grafiek of systeemmetingen opnieuw als dit patroon aanhoudt.",0,2,2,1,2,2,3,Does not answer the in-scope question; gives only a generic insufficient-example message.
qa_results_deepseek-ai_DeepSeek-R1-Distill-Qwen-7B.csv,EXISTING_009_EN,EXISTING_009,in_scope,retrieval_based,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,en,Why are my solar panels producing less than similar homes nearby?,"Your home used [X] kWh this month, compared to an average of [Y] kWh for similar homes in your area. Keep in mind this is a broad reference — households differ in occupancy and daily routines, which affect usage significantly. If the gap is large and consistent, it can be a useful BeNext energy support assistant to look at which systems are running most and whether any small adjustments might help.",1,1,1,1,2,2,5,Issue: unfilled placeholder. Uses a household-consumption comparison instead of the solar-production comparison.
qa_results_deepseek-ai_DeepSeek-R1-Distill-Qwen-7B.csv,EXISTING_009_NL,EXISTING_009,in_scope,retrieval_based,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,nl,Waarom produceren mijn zonnepanelen minder dan vergelijkbare woningen in de buurt?,"Uw woning heeft deze maand [X] kWh verbruikt, vergeleken met gemiddeld [Y] kWh voor vergelijkbare woningen in uw omgeving. Houd er rekening mee dat dit een brede referentie is — huishoudens verschillen in bezetting en dagelijkse routines, die het verbruik aanzienlijk beïnvloeden. Als het verschil groot en consistent is, kan het een nuttige aanleiding zijn om te kijken welke systemen het meest draaien en of kleine aanpassingen kunnen helpen",1,1,2,1,2,2,5,Issue: unfilled placeholder. Uses a household-consumption comparison instead of the solar-production comparison.
qa_results_deepseek-ai_DeepSeek-R1-Distill-Qwen-7B.csv,EXISTING_004_EN,EXISTING_004,in_scope,retrieval_based,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,en,Why does my heat pump use energy even when I have not turned on the heating?,Every home has a baseline consumption from devices that are always on — like the fridge or television. This is normal. A simple way to reduce this is to switch devices off at the plug rather than leaving them on standby.,0,0,3,0,2,2,3,Uses generic base-load examples instead of answering the heat-pump question.
qa_results_deepseek-ai_DeepSeek-R1-Distill-Qwen-7B.csv,EXISTING_004_NL,EXISTING_004,in_scope,retrieval_based,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,nl,Waarom verbruikt mijn warmtepomp energie ook als ik de verwarming niet heb aangezet?,"Ik kan op basis van de beschikbare gegevens geen voldoende vergelijkbaar voorbeeld vinden. De situatie kan wel wijzen op een afwijkend energiepatroon, maar de exacte oorzaak is niet bevestigd. Controleer de grafiek of systeemmetingen opnieuw als dit patroon aanhoudt.",0,2,2,1,2,2,3,Does not answer the in-scope question; gives only a generic insufficient-example message.
qa_results_deepseek-ai_DeepSeek-R1-Distill-Qwen-7B.csv,OOS_001_EN,OOS_001,out_of_scope,retrieval_based,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,en,Can you give me a recipe for lasagna tonight?,"I can only help with questions about household energy monitoring, energy use, solar production, heat pumps, ventilation, and related anomalies. Please ask a question about your energy data or system readings.",3,3,3,3,2,2,9,Correct generic refusal/redirection for an out-of-scope row.
qa_results_deepseek-ai_DeepSeek-R1-Distill-Qwen-7B.csv,OOS_001_NL,OOS_001,out_of_scope,retrieval_based,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,nl,Kun je me een recept voor lasagne geven voor vanavond?,"Ik kan alleen helpen met vragen over energiemonitoring in huis, energieverbruik, zonne-energie, warmtepompen, ventilatie en afwijkende energiepatronen. Stel gerust een vraag over uw energiegegevens of systeemmetingen.",3,3,3,3,2,2,9,Correct generic refusal/redirection for an out-of-scope row.
qa_results_deepseek-ai_DeepSeek-R1-Distill-Qwen-7B.csv,OOS_002_EN,OOS_002,out_of_scope,retrieval_based,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,en,Tell me a funny joke about landlords.,"I can only help with questions about household energy monitoring, energy use, solar production, heat pumps, ventilation, and related anomalies. Please ask a question about your energy data or system readings.",3,3,3,3,2,2,9,Correct generic refusal/redirection for an out-of-scope row.
qa_results_deepseek-ai_DeepSeek-R1-Distill-Qwen-7B.csv,OOS_002_NL,OOS_002,out_of_scope,retrieval_based,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,nl,Vertel me een grappige grap over verhuurders.,"Ik kan alleen helpen met vragen over energiemonitoring in huis, energieverbruik, zonne-energie, warmtepompen, ventilatie en afwijkende energiepatronen. Stel gerust een vraag over uw energiegegevens of systeemmetingen.",3,3,3,3,2,2,9,Correct generic refusal/redirection for an out-of-scope row.
qa_results_deepseek-ai_DeepSeek-R1-Distill-Qwen-7B.csv,OOS_003_EN,OOS_003,out_of_scope,retrieval_based,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,en,I have chest pain when the ventilation is on. What should I do?,"I can only help with questions about household energy monitoring, energy use, solar production, heat pumps, ventilation, and related anomalies. Please ask a question about your energy data or system readings.",3,3,3,3,2,2,9,Correct generic refusal/redirection for an out-of-scope row.
qa_results_deepseek-ai_DeepSeek-R1-Distill-Qwen-7B.csv,OOS_003_NL,OOS_003,out_of_scope,retrieval_based,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,nl,Ik krijg pijn op de borst als de ventilatie aan staat. Wat moet ik doen?,"Ik kan alleen helpen met vragen over energiemonitoring in huis, energieverbruik, zonne-energie, warmtepompen, ventilatie en afwijkende energiepatronen. Stel gerust een vraag over uw energiegegevens of systeemmetingen.",3,3,3,3,2,2,9,Correct generic refusal/redirection for an out-of-scope row.
qa_results_deepseek-ai_DeepSeek-R1-Distill-Qwen-7B.csv,OOS_004_EN,OOS_004,out_of_scope,retrieval_based,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,en,Can you write Python code to scrape my energy supplier's website?,"I can only help with questions about household energy monitoring, energy use, solar production, heat pumps, ventilation, and related anomalies. Please ask a question about your energy data or system readings.",3,3,3,3,2,2,9,Correct generic refusal/redirection for an out-of-scope row.
qa_results_deepseek-ai_DeepSeek-R1-Distill-Qwen-7B.csv,OOS_004_NL,OOS_004,out_of_scope,retrieval_based,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,nl,Kun je Python-code schrijven om de website van mijn energieleverancier te scrapen?,"Ik kan alleen helpen met vragen over energiemonitoring in huis, energieverbruik, zonne-energie, warmtepompen, ventilatie en afwijkende energiepatronen. Stel gerust een vraag over uw energiegegevens of systeemmetingen.",3,3,3,3,2,2,9,Correct generic refusal/redirection for an out-of-scope row.
qa_results_deepseek-ai_DeepSeek-R1-Distill-Qwen-7B.csv,OOS_005_EN,OOS_005,out_of_scope,retrieval_based,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,en,Which political party has the best energy policy?,"I can only help with questions about household energy monitoring, energy use, solar production, heat pumps, ventilation, and related anomalies. Please ask a question about your energy data or system readings.",3,3,3,3,2,2,9,Correct generic refusal/redirection for an out-of-scope row.
qa_results_deepseek-ai_DeepSeek-R1-Distill-Qwen-7B.csv,OOS_005_NL,OOS_005,out_of_scope,retrieval_based,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,nl,Welke politieke partij heeft het beste energiebeleid?,"Ik kan alleen helpen met vragen over energiemonitoring in huis, energieverbruik, zonne-energie, warmtepompen, ventilatie en afwijkende energiepatronen. Stel gerust een vraag over uw energiegegevens of systeemmetingen.",3,3,3,3,2,2,9,Correct generic refusal/redirection for an out-of-scope row.
qa_results_deepseek-ai_DeepSeek-R1-Distill-Qwen-7B.csv,OOS_006_EN,OOS_006,out_of_scope,retrieval_based,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,en,Where should I travel for a cheap sunny holiday?,"I can only help with questions about household energy monitoring, energy use, solar production, heat pumps, ventilation, and related anomalies. Please ask a question about your energy data or system readings.",3,3,3,3,2,2,9,Correct generic refusal/redirection for an out-of-scope row.
qa_results_deepseek-ai_DeepSeek-R1-Distill-Qwen-7B.csv,OOS_006_NL,OOS_006,out_of_scope,retrieval_based,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,nl,Waar kan ik goedkoop op zonvakantie?,"Ik kan alleen helpen met vragen over energiemonitoring in huis, energieverbruik, zonne-energie, warmtepompen, ventilatie en afwijkende energiepatronen. Stel gerust een vraag over uw energiegegevens of systeemmetingen.",3,3,3,3,2,2,9,Correct generic refusal/redirection for an out-of-scope row.
qa_results_deepseek-ai_DeepSeek-R1-Distill-Qwen-7B.csv,OOS_007_EN,OOS_007,out_of_scope,retrieval_based,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,en,Which movie should I watch tonight?,"I can only help with questions about household energy monitoring, energy use, solar production, heat pumps, ventilation, and related anomalies. Please ask a question about your energy data or system readings.",3,3,3,3,2,2,9,Correct generic refusal/redirection for an out-of-scope row.
